"state","datex","New_Deaths","New_Deaths_max","New_Deaths_Dump","DatePhase1","DatePhase2","DatePhase3","DatePhase4","DatePhase5","DatePhase6","DatePhase7","DatePhase8","DatePhase9","DatePhase10","EPOCH","DatePhase11","DatePhase12","DatePhase13","DatePhase14","DatePhase15","EPOCH_last","DatePhase16","DatePhase17","DatePhase18","DatePhase19","weekday","MIDLINE_P1","UPPER_P1","MIDLINE_2","UPPER_2","LOWER_2","MIDLINE_3","UPPER_3","LOWER_3","MIDLINE_4","UPPER_4","LOWER_4","MIDLINE_5","UPPER_5","LOWER_5","MIDLINE_6","UPPER_6","LOWER_6","MIDLINE_7","UPPER_7","LOWER_7","MIDLINE_8","UPPER_8","LOWER_8","MIDLINE_9","UPPER_9","LOWER_9","MIDLINE_10","UPPER_10","LOWER_10","MIDLINE_11","UPPER_11","LOWER_11","MIDLINE_12","UPPER_12","LOWER_12","MIDLINE_13","UPPER_13","LOWER_13","MIDLINE_14","UPPER_14","LOWER_14","MIDLINE_15","UPPER_15","LOWER_15"
"Alabama",2020-03-25,1,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,1.83333333333333,5.89535253565131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-03-26,2,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,1.83333333333333,5.89535253565131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-03-27,1,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,1.83333333333333,5.89535253565131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-03-28,0,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,1.83333333333333,5.89535253565131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-03-29,1,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,1.83333333333333,5.89535253565131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-03-30,6,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-03-31,0,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-01,11,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-02,1,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-03,4,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-04,10,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-05,7,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-06,8,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-07,8,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-08,0,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-09,9,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-10,0,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-11,17,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-12,6,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-13,11,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-14,7,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-15,6,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-16,12,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-17,8,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-18,4,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-19,20,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-20,4,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-21,20,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-22,8,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-23,0,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-24,10,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-25,8,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-26,12,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-27,9,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-28,11,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-29,17,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-04-30,8,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,7.38095238095238,15.5313248527215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-01,14,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-02,4,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-03,8,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-04,8,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-05,12,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-06,22,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-07,23,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-08,11,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-09,10,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-10,12,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-11,11,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-12,25,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-13,11,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-14,21,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-15,7,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-16,6,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-17,12,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-18,3,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-19,11,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-20,13,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-21,7,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-22,9,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-23,11,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-24,11,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-25,15,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-26,10,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-27,1,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-28,8,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-29,15,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-30,11,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-05-31,19,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-01,16,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alabama",2020-06-02,4,226,,2020-03-25,2020-03-30,2020-05-01,2020-06-16,2020-07-07,2020-09-08,2020-10-14,2020-10-25,2020-11-10,2020-11-17,,2020-11-25,2020-12-01,2020-12-22,2021-01-06,2021-01-12,1,,,,,,,,,,,11.952380952381,22.3240456486305,1.58071625613144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
